strategy,threshold,margin,alpha,beta,gamma,source_accuracy,top1_accuracy,mrr,fpr_local,fnr_local,precision_local,recall_local,f1_local,kb_utilization,local_rate,openai_rate,openai_calls,false_compliance,total_cost,tp_local,fp_local,fn_local,tn_local,objective_source_accuracy,objective_f1_local,objective_cost
hybrid_margin,0.71,0.07,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0000,0.5217,1.0000,0.4783,0.6471,0.4783,0.2558,0.4767,41,2,66.3000,22,0,24,40,0.7093,0.6471,66.3000
hybrid_margin,0.71,0.08,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.71,0.09,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.71,0.10,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.72,0.00,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0000,0.5217,1.0000,0.4783,0.6471,0.4783,0.2558,0.4767,41,2,66.3000,22,0,24,40,0.7093,0.6471,66.3000
hybrid_margin,0.72,0.01,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0000,0.5217,1.0000,0.4783,0.6471,0.4783,0.2558,0.4767,41,2,66.3000,22,0,24,40,0.7093,0.6471,66.3000
hybrid_margin,0.72,0.02,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0000,0.5217,1.0000,0.4783,0.6471,0.4783,0.2558,0.4767,41,2,66.3000,22,0,24,40,0.7093,0.6471,66.3000
hybrid_margin,0.72,0.03,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0000,0.5217,1.0000,0.4783,0.6471,0.4783,0.2558,0.4767,41,2,66.3000,22,0,24,40,0.7093,0.6471,66.3000
hybrid_margin,0.72,0.04,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0000,0.5217,1.0000,0.4783,0.6471,0.4783,0.2558,0.4767,41,2,66.3000,22,0,24,40,0.7093,0.6471,66.3000
hybrid_margin,0.72,0.05,0.70,0.20,0.10,0.7093,0.8478,0.8967,0.0000,0.5217,1.0000,0.4783,0.6471,0.4783,0.2558,0.4767,41,2,66.3000,22,0,24,40,0.7093,0.6471,66.3000
hybrid_margin,0.72,0.06,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.72,0.07,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.72,0.08,0.70,0.20,0.10,0.6860,0.8478,0.8967,0.0000,0.5652,1.0000,0.4348,0.6061,0.4348,0.2326,0.5000,43,2,70.9000,20,0,26,40,0.6860,0.6061,70.9000
hybrid_margin,0.72,0.09,0.70,0.20,0.10,0.6860,0.8478,0.8967,0.0000,0.5652,1.0000,0.4348,0.6061,0.4348,0.2326,0.5000,43,2,70.9000,20,0,26,40,0.6860,0.6061,70.9000
hybrid_margin,0.72,0.10,0.70,0.20,0.10,0.6860,0.8478,0.8967,0.0000,0.5652,1.0000,0.4348,0.6061,0.4348,0.2326,0.5000,43,2,70.9000,20,0,26,40,0.6860,0.6061,70.9000
hybrid_margin,0.73,0.00,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.73,0.01,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.73,0.02,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.73,0.03,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.73,0.04,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.73,0.05,0.70,0.20,0.10,0.6977,0.8478,0.8967,0.0000,0.5435,1.0000,0.4565,0.6269,0.4565,0.2442,0.4884,42,2,68.6000,21,0,25,40,0.6977,0.6269,68.6000
hybrid_margin,0.73,0.06,0.70,0.20,0.10,0.6860,0.8478,0.8967,0.0000,0.5652,1.0000,0.4348,0.6061,0.4348,0.2326,0.5000,43,2,70.9000,20,0,26,40,0.6860,0.6061,70.9000
hybrid_margin,0.73,0.07,0.70,0.20,0.10,0.6860,0.8478,0.8967,0.0000,0.5652,1.0000,0.4348,0.6061,0.4348,0.2326,0.5000,43,2,70.9000,20,0,26,40,0.6860,0.6061,70.9000
hybrid_margin,0.73,0.08,0.70,0.20,0.10,0.6744,0.8478,0.8967,0.0000,0.5870,1.0000,0.4130,0.5846,0.4130,0.2209,0.5116,44,2,73.2000,19,0,27,40,0.6744,0.5846,73.2000
hybrid_margin,0.73,0.09,0.70,0.20,0.10,0.6744,0.8478,0.8967,0.0000,0.5870,1.0000,0.4130,0.5846,0.4130,0.2209,0.5116,44,2,73.2000,19,0,27,40,0.6744,0.5846,73.2000
hybrid_margin,0.73,0.10,0.70,0.20,0.10,0.6744,0.8478,0.8967,0.0000,0.5870,1.0000,0.4130,0.5846,0.4130,0.2209,0.5116,44,2,73.2000,19,0,27,40,0.6744,0.5846,73.2000
hybrid_margin,0.74,0.00,0.70,0.20,0.10,0.6628,0.8478,0.8967,0.0000,0.6087,1.0000,0.3913,0.5625,0.3913,0.2093,0.5233,45,2,75.5000,18,0,28,40,0.6628,0.5625,75.5000
hybrid_margin,0.74,0.01,0.70,0.20,0.10,0.6628,0.8478,0.8967,0.0000,0.6087,1.0000,0.3913,0.5625,0.3913,0.2093,0.5233,45,2,75.5000,18,0,28,40,0.6628,0.5625,75.5000
hybrid_margin,0.74,0.02,0.70,0.20,0.10,0.6628,0.8478,0.8967,0.0000,0.6087,1.0000,0.3913,0.5625,0.3913,0.2093,0.5233,45,2,75.5000,18,0,28,40,0.6628,0.5625,75.5000
hybrid_margin,0.74,0.03,0.70,0.20,0.10,0.6628,0.8478,0.8967,0.0000,0.6087,1.0000,0.3913,0.5625,0.3913,0.2093,0.5233,45,2,75.5000,18,0,28,40,0.6628,0.5625,75.5000
hybrid_margin,0.74,0.04,0.70,0.20,0.10,0.6628,0.8478,0.8967,0.0000,0.6087,1.0000,0.3913,0.5625,0.3913,0.2093,0.5233,45,2,75.5000,18,0,28,40,0.6628,0.5625,75.5000
hybrid_margin,0.74,0.05,0.70,0.20,0.10,0.6628,0.8478,0.8967,0.0000,0.6087,1.0000,0.3913,0.5625,0.3913,0.2093,0.5233,45,2,75.5000,18,0,28,40,0.6628,0.5625,75.5000
hybrid_margin,0.74,0.06,0.70,0.20,0.10,0.6512,0.8478,0.8967,0.0000,0.6304,1.0000,0.3696,0.5397,0.3696,0.1977,0.5349,46,2,77.8000,17,0,29,40,0.6512,0.5397,77.8000
hybrid_margin,0.74,0.07,0.70,0.20,0.10,0.6512,0.8478,0.8967,0.0000,0.6304,1.0000,0.3696,0.5397,0.3696,0.1977,0.5349,46,2,77.8000,17,0,29,40,0.6512,0.5397,77.8000
hybrid_margin,0.74,0.08,0.70,0.20,0.10,0.6395,0.8478,0.8967,0.0000,0.6522,1.0000,0.3478,0.5161,0.3478,0.1860,0.5465,47,2,80.1000,16,0,30,40,0.6395,0.5161,80.1000
hybrid_margin,0.74,0.09,0.70,0.20,0.10,0.6395,0.8478,0.8967,0.0000,0.6522,1.0000,0.3478,0.5161,0.3478,0.1860,0.5465,47,2,80.1000,16,0,30,40,0.6395,0.5161,80.1000
hybrid_margin,0.74,0.10,0.70,0.20,0.10,0.6395,0.8478,0.8967,0.0000,0.6522,1.0000,0.3478,0.5161,0.3478,0.1860,0.5465,47,2,80.1000,16,0,30,40,0.6395,0.5161,80.1000
hybrid_margin,0.75,0.00,0.70,0.20,0.10,0.6512,0.8478,0.8967,0.0000,0.6304,1.0000,0.3696,0.5397,0.3696,0.1977,0.5349,46,2,77.8000,17,0,29,40,0.6512,0.5397,77.8000
hybrid_margin,0.75,0.01,0.70,0.20,0.10,0.6512,0.8478,0.8967,0.0000,0.6304,1.0000,0.3696,0.5397,0.3696,0.1977,0.5349,46,2,77.8000,17,0,29,40,0.6512,0.5397,77.8000
hybrid_margin,0.75,0.02,0.70,0.20,0.10,0.6512,0.8478,0.8967,0.0000,0.6304,1.0000,0.3696,0.5397,0.3696,0.1977,0.5349,46,2,77.8000,17,0,29,40,0.6512,0.5397,77.8000
hybrid_margin,0.75,0.03,0.70,0.20,0.10,0.6512,0.8478,0.8967,0.0000,0.6304,1.0000,0.3696,0.5397,0.3696,0.1977,0.5349,46,2,77.8000,17,0,29,40,0.6512,0.5397,77.8000
hybrid_margin,0.75,0.04,0.70,0.20,0.10,0.6512,0.8478,0.8967,0.0000,0.6304,1.0000,0.3696,0.5397,0.3696,0.1977,0.5349,46,2,77.8000,17,0,29,40,0.6512,0.5397,77.8000
hybrid_margin,0.75,0.05,0.70,0.20,0.10,0.6512,0.8478,0.8967,0.0000,0.6304,1.0000,0.3696,0.5397,0.3696,0.1977,0.5349,46,2,77.8000,17,0,29,40,0.6512,0.5397,77.8000
hybrid_margin,0.75,0.06,0.70,0.20,0.10,0.6395,0.8478,0.8967,0.0000,0.6522,1.0000,0.3478,0.5161,0.3478,0.1860,0.5465,47,2,80.1000,16,0,30,40,0.6395,0.5161,80.1000
hybrid_margin,0.75,0.07,0.70,0.20,0.10,0.6395,0.8478,0.8967,0.0000,0.6522,1.0000,0.3478,0.5161,0.3478,0.1860,0.5465,47,2,80.1000,16,0,30,40,0.6395,0.5161,80.1000
hybrid_margin,0.75,0.08,0.70,0.20,0.10,0.6279,0.8478,0.8967,0.0000,0.6739,1.0000,0.3261,0.4918,0.3261,0.1744,0.5581,48,2,82.4000,15,0,31,40,0.6279,0.4918,82.4000
hybrid_margin,0.75,0.09,0.70,0.20,0.10,0.6279,0.8478,0.8967,0.0000,0.6739,1.0000,0.3261,0.4918,0.3261,0.1744,0.5581,48,2,82.4000,15,0,31,40,0.6279,0.4918,82.4000
hybrid_margin,0.75,0.10,0.70,0.20,0.10,0.6279,0.8478,0.8967,0.0000,0.6739,1.0000,0.3261,0.4918,0.3261,0.1744,0.5581,48,2,82.4000,15,0,31,40,0.6279,0.4918,82.4000
hybrid_margin,0.76,0.00,0.70,0.20,0.10,0.6163,0.8478,0.8967,0.0000,0.6957,1.0000,0.3043,0.4667,0.3043,0.1628,0.5698,49,2,84.7000,14,0,32,40,0.6163,0.4667,84.7000
hybrid_margin,0.76,0.01,0.70,0.20,0.10,0.6163,0.8478,0.8967,0.0000,0.6957,1.0000,0.3043,0.4667,0.3043,0.1628,0.5698,49,2,84.7000,14,0,32,40,0.6163,0.4667,84.7000
hybrid_margin,0.76,0.02,0.70,0.20,0.10,0.6163,0.8478,0.8967,0.0000,0.6957,1.0000,0.3043,0.4667,0.3043,0.1628,0.5698,49,2,84.7000,14,0,32,40,0.6163,0.4667,84.7000
hybrid_margin,0.76,0.03,0.70,0.20,0.10,0.6163,0.8478,0.8967,0.0000,0.6957,1.0000,0.3043,0.4667,0.3043,0.1628,0.5698,49,2,84.7000,14,0,32,40,0.6163,0.4667,84.7000
hybrid_margin,0.76,0.04,0.70,0.20,0.10,0.6163,0.8478,0.8967,0.0000,0.6957,1.0000,0.3043,0.4667,0.3043,0.1628,0.5698,49,2,84.7000,14,0,32,40,0.6163,0.4667,84.7000
hybrid_margin,0.76,0.05,0.70,0.20,0.10,0.6163,0.8478,0.8967,0.0000,0.6957,1.0000,0.3043,0.4667,0.3043,0.1628,0.5698,49,2,84.7000,14,0,32,40,0.6163,0.4667,84.7000
hybrid_margin,0.76,0.06,0.70,0.20,0.10,0.6047,0.8478,0.8967,0.0000,0.7174,1.0000,0.2826,0.4407,0.2826,0.1512,0.5814,50,2,87.0000,13,0,33,40,0.6047,0.4407,87.0000
hybrid_margin,0.76,0.07,0.70,0.20,0.10,0.6047,0.8478,0.8967,0.0000,0.7174,1.0000,0.2826,0.4407,0.2826,0.1512,0.5814,50,2,87.0000,13,0,33,40,0.6047,0.4407,87.0000
hybrid_margin,0.76,0.08,0.70,0.20,0.10,0.6047,0.8478,0.8967,0.0000,0.7174,1.0000,0.2826,0.4407,0.2826,0.1512,0.5814,50,2,87.0000,13,0,33,40,0.6047,0.4407,87.0000
hybrid_margin,0.76,0.09,0.70,0.20,0.10,0.6047,0.8478,0.8967,0.0000,0.7174,1.0000,0.2826,0.4407,0.2826,0.1512,0.5814,50,2,87.0000,13,0,33,40,0.6047,0.4407,87.0000
hybrid_margin,0.76,0.10,0.70,0.20,0.10,0.6047,0.8478,0.8967,0.0000,0.7174,1.0000,0.2826,0.4407,0.2826,0.1512,0.5814,50,2,87.0000,13,0,33,40,0.6047,0.4407,87.0000
hybrid_margin,0.77,0.00,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.01,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.02,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.03,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.04,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.05,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.06,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.07,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.08,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.09,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.77,0.10,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.00,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.01,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.02,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.03,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.04,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.05,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.06,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.07,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.08,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.09,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.78,0.10,0.70,0.20,0.10,0.5930,0.8478,0.8967,0.0000,0.7391,1.0000,0.2609,0.4138,0.2609,0.1395,0.5930,51,2,89.3000,12,0,34,40,0.5930,0.4138,89.3000
hybrid_margin,0.79,0.00,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.01,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.02,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.03,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.04,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.05,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.06,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.07,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.08,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.09,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.79,0.10,0.70,0.20,0.10,0.5698,0.8478,0.8967,0.0000,0.7826,1.0000,0.2174,0.3571,0.2174,0.1163,0.6163,53,2,93.9000,10,0,36,40,0.5698,0.3571,93.9000
hybrid_margin,0.80,0.00,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.01,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.02,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.03,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.04,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.05,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.06,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.07,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.08,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.09,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.80,0.10,0.70,0.20,0.10,0.5465,0.8478,0.8967,0.0000,0.8261,1.0000,0.1739,0.2963,0.1739,0.0930,0.6395,55,2,98.5000,8,0,38,40,0.5465,0.2963,98.5000
hybrid_margin,0.81,0.00,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.01,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.02,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.03,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.04,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.05,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.06,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.07,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.08,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.09,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.81,0.10,0.70,0.20,0.10,0.5349,0.8478,0.8967,0.0000,0.8478,1.0000,0.1522,0.2642,0.1522,0.0814,0.6512,56,2,100.8000,7,0,39,40,0.5349,0.2642,100.8000
hybrid_margin,0.82,0.00,0.70,0.20,0.10,0.5233,0.8478,0.8967,0.0000,0.8696,1.0000,0.1304,0.2308,0.1304,0.0698,0.6628,57,2,103.1000,6,0,40,40,0.5233,0.2308,103.1000
hybrid_margin,0.82,0.01,0.70,0.20,0.10,0.5233,0.8478,0.8967,0.0000,0.8696,1.0000,0.1304,0.2308,0.1304,0.0698,0.6628,57,2,103.1000,6,0,40,40,0.5233,0.2308,103.1000
hybrid_margin,0.82,0.02,0.70,0.20,0.10,0.5233,0.8478,0.8967,0.0000,0.8696,1.0000,0.1304,0.2308,0.1304,0.0698,0.6628,57,2,103.1000,6,0,40,40,0.5233,0.2308,103.1000
hybrid_margin,0.82,0.03,0.70,0.20,0.10,0.5233,0.8478,0.8967,0.0000,0.8696,1.0000,0.1304,0.2308,0.1304,0.0698,0.6628,57,2,103.1000,6,0,40,40,0.5233,0.2308,103.1000
hybrid_margin,0.82,0.04,0.70,0.20,0.10,0.5233,0.8478,0.8967,0.0000,0.8696,1.0000,0.1304,0.2308,0.1304,0.0698,0.6628,57,2,103.1000,6,0,40,40,0.5233,0.2308,103.1000
hybrid_margin,0.82,0.05,0.70,0.20,0.10,0.5233,0.8478,0.8967,0.0000,0.8696,1.0000,0.1304,0.2308,0.1304,0.0698,0.6628,57,2,103.1000,6,0,40,40,0.5233,0.2308,103.1000
